MainshockTime,MainshockYear,MainshockLat,MainshockLon,MainshockDepth,Target,NO,Mag_max,Mag_mean,b_lsq,a_lsq,b_std_lsq,std_gr_lsq,b_mlk,a_mlk,b_std_mlk,std_gr_mlk,dM_lsq,dM_mlk,Energy,x7_lsq,x7_mlk,zvalue,beta,T_elaps6,T_elaps65,T_elaps7,T_elaps75,TargetClass
1969-01-31 10:45:37.000,1969,4.22,128.02,61,5.1,6.0,5.9,5.383333333333334,0.9396275030257827,5.438587267159611,0.2426440160361685,0.11210386476092946,1.7371779276130073,9.857882063829903,0.8293669987122031,0.22826396202566682,0.11197522460091314,0.22534692783297228,246928313181.67227,0.001517460834934343,6.144212353328218e-06,-1.2163272811190746,9.247754350163097,7250.174675925928,7250.174675925928,7250.174675925928,11993.358414351853,Moderate (5.0-5.9)
1969-01-31 13:48:23.000,1969,4.39,128.11,31,5.3,7.0,5.9,5.342857142857143,0.9595129533079578,5.552597182110748,0.23038037287321736,0.10248651699970263,1.240841376866432,7.053580552111751,0.38527987708110967,0.1282002133836895,0.11310867876462183,0.21548569896616154,249974304877.88562,0.0013226993498501043,0.00018944182523289666,-1.381698559415515,10.327096646634287,15811.223900462963,17713.44855324074,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-01-31 20:37:51.000,1969,4.21,127.83,37,5.3,8.0,5.9,5.3375,1.0933758853882798,6.320077992704594,0.25948619590676114,0.11095623224341122,1.5792526614663682,8.972099097099713,0.5413504620635051,0.15039929520060644,0.11966582840794349,0.21876905069203012,256816124111.60513,0.0005246532214436257,1.8291192299407837e-05,-1.4855627054164147,11.332878441396392,7250.585949074075,7250.585949074075,7250.585949074075,11993.7696875,Moderate (5.0-5.9)
1969-02-01 07:24:32.000,1969,4.18,128.13,15,5.0,10.0,5.9,5.24,1.1972080421826268,6.915382358325516,0.34470166531798996,0.12503243473157769,1.8882368778402219,10.706625456889194,0.8574663406720814,0.3937745482020599,0.12374214449971443,0.2298292801401569,260921672257.7591,0.0002560801251913347,2.164160003658068e-06,-1.5075567228888183,13.168634362923116,15811.957337962966,17714.18199074074,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-01 16:19:14.100,1969,3.9,128.1,33,5.2,10.0,5.5,5.15,3.0102999566397837,16.55664976151881,1.5918633270653284,5.529562713008304e-15,3.4743558552260145,19.01614602402584,2.1204831686107015,0.9128790340446613,0.0,0.026713204860013384,165508853862.11685,9.313225746156613e-10,3.775134544279108e-11,-1.7586311452816477,12.218272061186562,7251.406355324072,7251.406355324072,7251.406355324072,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 00:17:37.000,1969,3.91,128.13,105,5.0,12.0,5.5,5.125,3.0102999566397837,16.55664976151881,1.454109062455028,5.529562713008304e-15,3.4743558552260145,19.01614602402584,1.9369839984595825,0.8604950674094305,0.0,0.026713204860013384,173552770625.4193,9.313225746156613e-10,3.775134544279108e-11,-1.726067885347383,13.879884749204534,7251.738564814817,7251.738564814817,7251.738564814817,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 01:38:47.000,1969,3.89,128.34,48,5.4,12.0,5.5,5.091666666666667,2.574031267727737,14.06509009710732,1.0006639070771308,0.11419901911132435,2.895296546021689,15.754512043648802,1.266037890798932,0.5361945368335884,0.035773409806525436,0.05858431313488577,160849275998.56277,1.896296296296056e-08,2.0611536224384135e-09,-1.726067885347383,13.879884749204534,15812.717233796298,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 02:07:03.000,1969,3.94,128.31,76,5.1,13.0,5.5,5.115384615384615,2.635483746814933,14.520148354803794,1.0366770411623831,0.03950909756660808,2.60576689141952,14.328139085765148,1.0134303805460134,0.48356200537195426,-0.009481275440177406,0.0013734217953249583,176410215667.23254,1.2403628765938364e-08,1.5229979744711693e-08,-1.6876950573908704,14.658403959229823,15812.736863425926,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 02:34:16.000,1969,3.9,128.3,90,5.2,14.0,5.5,5.114285714285714,3.0102999566397837,16.55664976151881,1.2523957424424939,5.529562713008304e-15,3.4743558552260145,19.01614602402584,1.6682864961685402,0.8084432471406671,0.0,0.026713204860013384,180649177801.0509,9.313225746156613e-10,3.775134544279108e-11,-1.646109783506203,15.406874922312923,7251.833460648149,7251.833460648149,7251.833460648149,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 05:21:26.500,1969,3.85,128.36,33,5.6,16.0,5.5,5.0875,3.0102999566397837,16.55664976151881,1.2886791332215544,5.529562713008304e-15,3.4743558552260145,19.01614602402584,1.7166187355882154,1.1399699003319057,0.0,0.026713204860013384,187391406325.79688,9.313225746156613e-10,3.775134544279108e-11,-1.7286777745574873,16.824929571271763,15812.87185763889,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 16:21:21.500,1969,3.66,128.44,87,5.2,17.0,5.6,5.117647058823529,2.273001272063739,12.757137246427288,0.7775903745126448,0.031750472594381865,2.554673422960306,14.23873914602564,0.9822505898615854,0.7426089113741366,-0.012463751436720294,0.02639555488620271,217113296485.8071,1.5170370370370253e-07,2.167602938645758e-08,-2.071733382441088,17.935034288103687,15813.330133101852,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 16:48:48.000,1969,3.6,128.4,63,5.1,18.0,5.6,5.122222222222223,2.385606273598368,13.380218254918912,0.8097737789687055,0.03606670660650635,2.895296546021689,16.11172260323678,1.1927578348536196,0.917351166967524,-0.008728650238097657,0.03520815669978372,222326451785.8854,6.969171937622942e-08,2.0611536224384135e-09,-2.025158221666843,18.584869966138083,15813.349189814817,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-02 20:50:24.000,1969,4.3,128.1,62,5.1,22.0,5.9,5.172727272727272,1.493498223286581,8.684451837355791,0.320546294001051,0.10279200852279267,2.0680689614440566,11.866542396133925,0.6146266295001839,0.5362602297833676,0.08516091820661753,0.16201803838883944,316494064738.0879,3.307541714138611e-05,6.248749509463084e-07,-2.529125495289846,21.44690187883484,15813.516967592594,17715.74162037037,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-03 17:11:58.000,1969,4.2,128.25,92,5.1,21.0,5.6,5.133333333333333,2.635483746814914,14.783696729485174,0.8703602515685893,0.03950909756660957,2.6057668914195062,14.588715774907026,0.8508431130781838,0.750260328698198,-0.009481275440174741,0.001373421795323182,240217085701.81186,1.2403628765939987e-08,1.5229979744713125e-08,-2.4302777619029476,20.870206684782183,15814.365277777779,17716.589930555558,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-03 19:01:30.100,1969,4.38,128.14,33,5.3,24.0,5.9,5.166666666666667,1.5751269226551625,9.152456380402324,0.3270605999140809,0.09655784035923086,1.8424614383774247,10.610143663414608,0.44750092138258735,0.39144927856117767,0.08938483701732736,0.1413211791512463,321240743853.12573,1.8819983227039158e-05,2.969037513284705e-06,-2.976833630141003,22.5592719564809,15814.44134375,17716.66599652778,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
1969-02-03 21:41:43.400,1969,4.81,127.54,46,6.1,13.0,5.9,5.253846153846154,1.282045091519368,7.401781441189499,0.2659912299265935,0.13997199606602184,2.171472409516257,12.286955020819805,0.7630787302347661,0.2911150188746502,0.12658259826294138,0.24164810615438892,275796144478.4934,0.00014251636128147802,3.0590232050183034e-07,-2.166666666666667,15.107151690449605,4150.5560000000005,4150.5560000000005,4150.5560000000005,4150.5560000000005,Strong (6.0-6.9)
1969-02-05 10:36:29.000,1969,3.54,128.61,58,5.0,17.0,5.6,5.1,1.6074550232146678,9.074448002795764,0.37793523821675085,0.08715043239518074,1.7371779276130073,9.684164271068601,0.4413959376346844,0.2872407804406084,-0.045226691723066814,0.0253469278329721,209780541049.65823,1.5053411385271427e-05,6.144212353328218e-06,-2.3278208693969558,17.935034288103687,15816.090636574074,43535.17270833333,43535.17270833333,43535.17270833333,Moderate (5.0-5.9)
